塞曼效应实验
20221013
sDDF
JHK
E:\20161017软件\20221013_sDDF
2642
2488	152
2489	156
2490	160
2491	164
2492	168
2493	172
2494	176
2495	180
2496	184
2497	192
2498	196
2499	197
2500	198
2501	199
2502	200
2503	232
2504	236
2505	244
2506	248
2507	252
2508	258
2509	264
2510	276
2511	280
2512	284
2513	288
2514	292
2515	300
2516	300
2517	304
2518	308
2519	312
2520	316
2521	316
2522	320
2523	320
2524	324
2525	324
2526	324
2527	324
2528	324
2529	324
2530	324
2531	324
2532	324
2533	320
2534	318
2535	317
2536	315
2537	313
2538	311
2539	310
2540	308
2541	308
2542	306
2543	304
2544	300
2545	296
2546	296
2547	294
2548	292
2549	292
2550	291
2551	289
2552	288
2553	288
2554	288
2555	288
2556	288
2557	292
2558	296
2559	296
2560	296
2561	300
2562	308
2563	312
2564	316
2565	320
2566	324
2567	328
2568	336
2569	340
2570	348
2571	356
2572	360
2573	368
2574	376
2575	384
2576	394
2577	404
2578	412
2579	420
2580	428
2581	432
2582	440
2583	448
2584	456
2585	468
2586	472
2587	476
2588	483
2589	489
2590	496
2591	500
2592	504
2593	508
2594	512
2595	512
2596	516
2597	516
2598	516
2599	516
2600	515
2601	513
2602	512
2603	512
2604	508
2605	504
2606	496
2607	492
2608	490
2609	488
2610	476
2611	468
2612	463
2613	457
2614	452
2615	444
2616	436
2617	432
2618	424
2619	416
2620	404
2621	402
2622	400
2623	392
2624	385
2625	379
2626	372
2627	368
2628	364
2629	360
2630	360
2631	356
2632	356
2633	355
2634	354
2635	353
2636	352
2637	352
2638	356
2639	360
2640	362
2641	364
2642	364
2643	372
2644	376
2645	384
2646	388
2647	392
2648	400
2649	404
2650	411
2651	417
2652	424
2653	428
2654	436
2655	440
2656	448
2657	452
2658	456
2659	464
2660	468
2661	472
2662	476
2663	480
2664	484
2665	488
2666	492
2667	492
2668	492
2669	492
2670	492
2671	492
2672	492
2673	492
2674	488
2675	488
2676	484
2677	480
2678	476
2679	472
2680	468
2681	464
2682	460
2683	456
2684	444
2685	440
2686	432
2687	428
2688	423
2689	417
2690	412
2691	404
2692	400
2693	396
2694	392
2695	388
2696	384
2697	380
2698	376
2699	372
2700	372
2701	368
2702	368
2703	368
2704	368
2705	368
2706	368
2707	372
2708	372
2709	374
2710	376
2711	380
2712	384
2713	388
2714	393
2715	399
2716	404
2717	416
2718	420
2719	428
2720	436
2721	440
2722	448
2723	456
2724	464
2725	468
2726	476
2727	484
2728	492
2729	500
2730	512
2731	520
2732	526
2733	532
2734	540
2735	544
2736	552
2737	556
